"","stim_sex","picID","correct","emotion","race","stimNum","rt","response","partno","sub_sex","acc"
"44121","Female","NeutralFemaleWhite3","7","Neutral","White","20","181","7",325,0,1
"45121","Male","NeutralMaleWhite3","7","Neutral","White","34","1696","4",325,0,0
"46121","Male","HappyMaleWhite2","3","Happy","White","9","2000","3",325,0,1
"47121","Female","SadFemaleWhite","4","Sad","White","2","1887","7",325,0,0
"48121","Female","SurpriseFemaleWhite","6","Surprise","White","5","776","7",325,0,0
"49121","Male","FearMaleWhite","1","Fear","White","14","1853","7",325,0,0
"50121","Female","SadFemaleWhite2","4","Sad","White","4","729","7",325,0,0
"51155","Male","DisgustMaleWhite5","5","Disgust","White","16","2784","5",325,0,1
"52134","Male","SadMaleWhite","4","Sad","White","11","339","7",325,0,0
"53121","Female","DisgustFemaleWhite2","5","Disgust","White","26","1511","5",325,0,1
"54117","Female","AngryFemaleWhite","2","Angry","White","6","1760","5",325,0,0
"55117","Male","AngryMaleWhite2","2","Angry","White","31","2224","6",325,0,0
"56117","Male","NeutralMaleWhite","7","Neutral","White","30","1976","4",325,0,0
"57117","Female","NeutralFemaleWhite2","7","Neutral","White","19","2703","3",325,0,0
"58117","Male","HappyMaleWhite3","3","Happy","White","10","2973","3",325,0,1
"59117","Female","DisgustFemaleWhite","5","Disgust","White","25","3478","7",325,0,0
"60117","Male","DisgustMaleWhite6","5","Disgust","White","17","1687","5",325,0,1
"27228","Male","HappyMaleWhite2","3","Happy","White","9","7655","7",326,0,0
"28228","Male","AngryMaleWhite","2","Angry","White","3","3168","2",326,0,1
"29228","Female","SurpriseFemaleWhite2","6","Surprise","White","27","1454","6",326,0,1
"30228","Female","NeutralFemaleWhite2","7","Neutral","White","19","4081","7",326,0,1
"31247","Female","DisgustFemaleWhite","5","Disgust","White","25","1555","5",326,0,1
"32228","Male","NeutralMaleWhite3","7","Neutral","White","34","2183","7",326,0,1
"33228","Male","SurpriseMaleWhite2","6","Surprise","White","22","2118","6",326,0,1
"34228","Female","AngryFemaleWhite2","2","Angry","White","24","2382","2",326,0,1
"35228","Female","SurpriseFemaleWhite","6","Surprise","White","5","804","7",326,0,0
"36126","Male","HappyMaleWhite3","3","Happy","White","10","2099","3",326,0,1
"37122","Female","NeutralFemaleWhite3","7","Neutral","White","20","1978","7",326,0,1
"38122","Female","DisgustFemaleWhite3","5","Disgust","White","29","4069","1",326,0,0
"39122","Female","NeutralFemaleWhite","7","Neutral","White","18","956","7",326,0,1
"40122","Female","FearFemaleWhite","1","Fear","White","13","1190","1",326,0,1
"41160","Male","FearMaleWhite","1","Fear","White","14","1092","1",326,0,1
"42137","Female","SadFemaleWhite2","4","Sad","White","4","1561","4",326,0,1
"43125","Female","DisgustFemaleWhite2","5","Disgust","White","26","1445","5",326,0,1
"44122","Male","SadMaleWhite2","4","Sad","White","12","818","7",326,0,0
"45122","Female","AngryFemaleWhite","2","Angry","White","6","1358","2",326,0,1
"46122","Female","HappyFemaleWhite","3","Happy","White","7","1373","3",326,0,1
"47122","Female","SadFemaleWhite","4","Sad","White","2","1655","4",326,0,1
"48122","Male","FearMaleWhite2","1","Fear","White","32","1473","1",326,0,1
"49122","Male","AngryMaleWhite2","2","Angry","White","31","1622","4",326,0,0
"50122","Female","HappyFemaleWhite3","3","Happy","White","28","1592","4",326,0,0
"51156","Female","HappyFemaleWhite2","3","Happy","white","8","1305","3",326,0,1
"52135","Male","HappyMaleWhite","3","Happy","White","1","1403","3",326,0,1
"53122","Male","NeutralMaleWhite","7","Neutral","White","30","2112","7",326,0,1
"54118","Male","DisgustMaleWhite6","5","Disgust","White","17","666","3",326,0,0
"55118","Male","SurpriseMaleWhite","6","Surprise","White","21","4244","6",326,0,1
"56118","Male","NeutralMaleWhite2","7","Neutral","White","33","771","7",326,0,1
"57118","Male","SadMaleWhite","4","Sad","White","11","338","7",326,0,0
"58118","Male","DisgustMaleWhite3","5","Disgust","White","15","1757","5",326,0,1
"59118","Male","DisgustMaleWhite5","5","Disgust","White","16","2096","5",326,0,1
"60118","Female","FearFemaleWhite2","1","Fear","White","23","965","1",326,0,1
"27229","Male","SadMaleWhite","4","Sad","White","11","6122","4",327,1,1
"28229","Male","HappyMaleWhite2","3","Happy","White","9","1639","7",327,1,0
"29229","Female","DisgustFemaleWhite2","5","Disgust","White","26","1660","5",327,1,1
"30229","Female","FearFemaleWhite","1","Fear","White","13","2303","6",327,1,0
"31248","Male","NeutralMaleWhite","7","Neutral","White","30","5552","7",327,1,1
"32229","Female","NeutralFemaleWhite","7","Neutral","White","18","5749","4",327,1,0
"33229","Female","NeutralFemaleWhite3","7","Neutral","White","20","9555","6",327,1,0
"34229","Female","NeutralFemaleWhite2","7","Neutral","White","19","10927","1",327,1,0
"35229","Female","HappyFemaleWhite2","3","Happy","white","8","1311","3",327,1,1
"36127","Female","SadFemaleWhite","4","Sad","White","2","6311","4",327,1,1
"37123","Female","SadFemaleWhite2","4","Sad","White","4","4299","4",327,1,1
"38123","Male","DisgustMaleWhite6","5","Disgust","White","17","3771","2",327,1,0
"39123","Female","DisgustFemaleWhite3","5","Disgust","White","29","1701","1",327,1,0
"40123","Male","HappyMaleWhite","3","Happy","White","1","1306","3",327,1,1
"41161","Male","FearMaleWhite","1","Fear","White","14","1247","1",327,1,1
"42138","Female","DisgustFemaleWhite","5","Disgust","White","25","5410","5",327,1,1
"43126","Female","HappyFemaleWhite3","3","Happy","White","28","1778","3",327,1,1
"44123","Female","SurpriseFemaleWhite2","6","Surprise","White","27","1978","6",327,1,1
"45123","Male","SurpriseMaleWhite","6","Surprise","White","21","1207","6",327,1,1
"46123","Female","SurpriseFemaleWhite","6","Surprise","White","5","1609","7",327,1,0
"47123","Male","SadMaleWhite2","4","Sad","White","12","1726","4",327,1,1
"48123","Male","DisgustMaleWhite3","5","Disgust","White","15","1671","2",327,1,0
"49123","Male","DisgustMaleWhite5","5","Disgust","White","16","1652","5",327,1,1
"50123","Male","FearMaleWhite2","1","Fear","White","32","2022","2",327,1,0
"51157","Male","AngryMaleWhite2","2","Angry","White","31","2280","2",327,1,1
"52136","Female","AngryFemaleWhite","2","Angry","White","6","1280","2",327,1,1
"53123","Female","FearFemaleWhite2","1","Fear","White","23","706","7",327,1,0
"54119","Male","AngryMaleWhite","2","Angry","White","3","3767","2",327,1,1
"55119","Female","HappyFemaleWhite","3","Happy","White","7","1592","3",327,1,1
"56119","Male","NeutralMaleWhite2","7","Neutral","White","33","1271","7",327,1,1
"57119","Male","HappyMaleWhite3","3","Happy","White","10","455","1",327,1,0
"58119","Female","AngryFemaleWhite2","2","Angry","White","24","1709","2",327,1,1
"59119","Male","NeutralMaleWhite3","7","Neutral","White","34","3357","2",327,1,0
"60119","Male","SurpriseMaleWhite2","6","Surprise","White","22","1781","6",327,1,1
"27230","Male","NeutralMaleWhite","7","Neutral","White","30","2890","4",328,0,0
"28230","Male","SadMaleWhite","4","Sad","White","11","2197","7",328,0,0
"29230","Male","FearMaleWhite","1","Fear","White","14","2429","6",328,0,0
"30230","Female","FearFemaleWhite2","1","Fear","White","23","3519","6",328,0,0
"31249","Female","AngryFemaleWhite2","2","Angry","White","24","1200","3",328,0,0
"32230","Female","AngryFemaleWhite","2","Angry","White","6","1659","5",328,0,0
"33230","Female","DisgustFemaleWhite2","5","Disgust","White","26","1270","5",328,0,1
"34230","Female","HappyFemaleWhite2","3","Happy","white","8","1729","3",328,0,1
"35230","Female","SurpriseFemaleWhite2","6","Surprise","White","27","1231","3",328,0,0
"36128","Male","AngryMaleWhite2","2","Angry","White","31","1570","1",328,0,0
"37124","Female","SadFemaleWhite","4","Sad","White","2","2240","5",328,0,0
"38124","Female","SurpriseFemaleWhite","6","Surprise","White","5","934","1",328,0,0
"39124","Female","NeutralFemaleWhite2","7","Neutral","White","19","1931","3",328,0,0
"40124","Male","HappyMaleWhite2","3","Happy","White","9","1137","3",328,0,1
"41162","Female","SadFemaleWhite2","4","Sad","White","4","2079","7",328,0,0
"42139","Male","HappyMaleWhite3","3","Happy","White","10","401","3",328,0,1
"43127","Male","DisgustMaleWhite6","5","Disgust","White","17","753","3",328,0,0
"44124","Female","DisgustFemaleWhite","5","Disgust","White","25","1197","2",328,0,0
"45124","Male","DisgustMaleWhite5","5","Disgust","White","16","1222","5",328,0,1
"46124","Female","NeutralFemaleWhite","7","Neutral","White","18","1112","7",328,0,1
"47124","Female","FearFemaleWhite","1","Fear","White","13","2220","1",328,0,1
"48124","Male","DisgustMaleWhite3","5","Disgust","White","15","1001","5",328,0,1
"49124","Female","DisgustFemaleWhite3","5","Disgust","White","29","837","1",328,0,0
"50124","Female","NeutralFemaleWhite3","7","Neutral","White","20","1324","4",328,0,0
"51158","Female","HappyFemaleWhite3","3","Happy","White","28","913","3",328,0,1
"52137","Male","AngryMaleWhite","2","Angry","White","3","1098","2",328,0,1
"53124","Male","SurpriseMaleWhite2","6","Surprise","White","22","5859","6",328,0,1
"54120","Male","SadMaleWhite2","4","Sad","White","12","1366","4",328,0,1
"55120","Female","HappyFemaleWhite","3","Happy","White","7","974","3",328,0,1
"56120","Male","FearMaleWhite2","1","Fear","White","32","970","4",328,0,0
"57120","Male","SurpriseMaleWhite","6","Surprise","White","21","720","1",328,0,0
"58120","Male","NeutralMaleWhite2","7","Neutral","White","33","1010","2",328,0,0
"59120","Male","HappyMaleWhite","3","Happy","White","1","988","3",328,0,1
"60120","Male","NeutralMaleWhite3","7","Neutral","White","34","993","4",328,0,0
"2503","Female","NeutralFemaleWhite","7","Neutral","White","18","4626","4",329,0,0
"3808","Male","HappyMaleWhite","3","Happy","White","1","2893","3",329,0,1
"4505","Female","SadFemaleWhite2","4","Sad","White","4","1625","4",329,0,1
"5502","Male","DisgustMaleWhite5","5","Disgust","White","16","2223","5",329,0,1
"6111","Female","DisgustFemaleWhite3","5","Disgust","White","29","2013","7",329,0,0
"7111","Female","FearFemaleWhite2","1","Fear","White","23","1357","7",329,0,0
"8111","Female","HappyFemaleWhite2","3","Happy","white","8","1577","3",329,0,1
"9111","Male","AngryMaleWhite2","2","Angry","White","31","1605","2",329,0,1
"10111","Male","NeutralMaleWhite2","7","Neutral","White","33","1305","7",329,0,1
"11111","Male","FearMaleWhite2","1","Fear","White","32","2795","6",329,0,0
"12111","Male","AngryMaleWhite","2","Angry","White","3","1284","2",329,0,1
"13111","Female","DisgustFemaleWhite","5","Disgust","White","25","777","1",329,0,0
"14111","Female","AngryFemaleWhite","2","Angry","White","6","1325","2",329,0,1
"15111","Female","HappyFemaleWhite3","3","Happy","White","28","970","3",329,0,1
"16111","Male","SadMaleWhite2","4","Sad","White","12","1309","4",329,0,1
"17111","Female","SurpriseFemaleWhite","6","Surprise","White","5","671","7",329,0,0
"18111","Male","HappyMaleWhite2","3","Happy","White","9","473","7",329,0,0
"19111","Female","FearFemaleWhite","1","Fear","White","13","2733","1",329,0,1
"20111","Female","NeutralFemaleWhite2","7","Neutral","White","19","1865","7",329,0,1
"21150","Female","SadFemaleWhite","4","Sad","White","2","1516","4",329,0,1
"22127","Male","HappyMaleWhite3","3","Happy","White","10","1515","3",329,0,1
"23114","Male","DisgustMaleWhite3","5","Disgust","White","15","1565","7",329,0,0
"24111","Male","SurpriseMaleWhite2","6","Surprise","White","22","2858","6",329,0,1
"25111","Male","NeutralMaleWhite","7","Neutral","White","30","1494","7",329,0,1
"26106","Female","DisgustFemaleWhite2","5","Disgust","White","26","1217","5",329,0,1
"27231","Male","SurpriseMaleWhite","6","Surprise","White","21","1445","6",329,0,1
"28231","Male","FearMaleWhite","1","Fear","White","14","852","6",329,0,0
"29231","Female","SurpriseFemaleWhite2","6","Surprise","White","27","3485","7",329,0,0
"30231","Male","DisgustMaleWhite6","5","Disgust","White","17","2542","3",329,0,0
"31250","Female","HappyFemaleWhite","3","Happy","White","7","1646","3",329,0,1
"32231","Male","SadMaleWhite","4","Sad","White","11","1196","2",329,0,0
"33231","Female","NeutralFemaleWhite3","7","Neutral","White","20","2061","7",329,0,1
"34231","Male","NeutralMaleWhite3","7","Neutral","White","34","1271","7",329,0,1
"35231","Female","AngryFemaleWhite2","2","Angry","White","24","1179","2",329,0,1
"2504","Female","AngryFemaleWhite","2","Angry","White","6","3221","2",33,0,1
"3809","Female","DisgustFemaleWhite2","5","Disgust","White","26","1620","5",33,0,1
"4506","Female","AngryFemaleWhite2","2","Angry","White","24","3028","7",33,0,0
"5503","Female","SadFemaleWhite","4","Sad","White","2","7026","4",33,0,1
"6112","Male","SurpriseMaleWhite2","6","Surprise","White","22","2050","6",33,0,1
"7112","Male","HappyMaleWhite3","3","Happy","White","10","1220","3",33,0,1
"8112","Male","HappyMaleWhite2","3","Happy","White","9","1586","7",33,0,0
"9112","Female","HappyFemaleWhite3","3","Happy","White","28","1096","3",33,0,1
"10112","Male","SadMaleWhite2","4","Sad","White","12","1533","4",33,0,1
"11112","Male","FearMaleWhite","1","Fear","White","14","2034","6",33,0,0
"12112","Female","SurpriseFemaleWhite2","6","Surprise","White","27","1671","6",33,0,1
"13112","Female","FearFemaleWhite","1","Fear","White","13","3278","1",33,0,1
"14112","Male","AngryMaleWhite2","2","Angry","White","31","1134","2",33,0,1
"15112","Female","HappyFemaleWhite2","3","Happy","white","8","1263","3",33,0,1
"16112","Female","NeutralFemaleWhite","7","Neutral","White","18","2556","7",33,0,1
"17112","Male","DisgustMaleWhite6","5","Disgust","White","17","1662","5",33,0,1
"18112","Female","NeutralFemaleWhite2","7","Neutral","White","19","3871","7",33,0,1
"19112","Female","SurpriseFemaleWhite","6","Surprise","White","5","1484","1",33,0,0
"20112","Female","DisgustFemaleWhite","5","Disgust","White","25","1565","5",33,0,1
"21151","Male","FearMaleWhite2","1","Fear","White","32","3287","6",33,0,0
"22128","Male","HappyMaleWhite","3","Happy","White","1","1499","3",33,0,1
"23115","Male","SadMaleWhite","4","Sad","White","11","1593","4",33,0,1
"24112","Male","NeutralMaleWhite2","7","Neutral","White","33","1322","7",33,0,1
"25112","Female","FearFemaleWhite2","1","Fear","White","23","1240","1",33,0,1
"26107","Male","NeutralMaleWhite","7","Neutral","White","30","539","7",33,0,1
"27232","Female","HappyFemaleWhite","3","Happy","White","7","1595","3",33,0,1
"28232","Male","DisgustMaleWhite5","5","Disgust","White","16","4568","5",33,0,1
"29232","Male","AngryMaleWhite","2","Angry","White","3","1214","2",33,0,1
"30232","Female","DisgustFemaleWhite3","5","Disgust","White","29","1047","1",33,0,0
"31251","Female","NeutralFemaleWhite3","7","Neutral","White","20","1302","7",33,0,1
"32232","Male","SurpriseMaleWhite","6","Surprise","White","21","2419","6",33,0,1
"33232","Female","SadFemaleWhite2","4","Sad","White","4","3581","4",33,0,1
"34232","Male","NeutralMaleWhite3","7","Neutral","White","34","1179","7",33,0,1
"35232","Male","DisgustMaleWhite3","5","Disgust","White","15","6581","5",33,0,1
"27233","Male","SurpriseMaleWhite2","6","Surprise","White","22","4639","6",330,0,1
"28233","Female","NeutralFemaleWhite","7","Neutral","White","18","5799","7",330,0,1
"29233","Male","FearMaleWhite2","1","Fear","White","32","2206","5",330,0,0
"30233","Female","HappyFemaleWhite3","3","Happy","White","28","2261","3",330,0,1
"31252","Male","DisgustMaleWhite3","5","Disgust","White","15","3490","7",330,0,0
"32233","Female","NeutralFemaleWhite3","7","Neutral","White","20","1985","7",330,0,1
"33233","Female","DisgustFemaleWhite2","5","Disgust","White","26","1904","6",330,0,0
"34233","Male","DisgustMaleWhite5","5","Disgust","White","16","4090","3",330,0,0
"35233","Male","AngryMaleWhite","2","Angry","White","3","1441","2",330,0,1
"36129","Male","SadMaleWhite2","4","Sad","White","12","1289","7",330,0,0
"37125","Male","NeutralMaleWhite2","7","Neutral","White","33","442","7",330,0,1
"38125","Female","AngryFemaleWhite2","2","Angry","White","24","505","7",330,0,0
"39125","Female","AngryFemaleWhite","2","Angry","White","6","1199","2",330,0,1
"40125","Female","SadFemaleWhite2","4","Sad","White","4","2047","4",330,0,1
"41163","Female","FearFemaleWhite","1","Fear","White","13",NA,NA,330,0,0
"27234","Female","NeutralFemaleWhite","7","Neutral","White","18","3294","4",331,0,0
"28234","Female","AngryFemaleWhite","2","Angry","White","6","2388","5",331,0,0
"29234","Male","SadMaleWhite","4","Sad","White","11","1232","7",331,0,0
"30234","Male","SurpriseMaleWhite","6","Surprise","White","21","1858","6",331,0,1
"31253","Male","NeutralMaleWhite2","7","Neutral","White","33","1505","6",331,0,0
"32234","Female","DisgustFemaleWhite","5","Disgust","White","25","2101","5",331,0,1
"33234","Male","HappyMaleWhite","3","Happy","White","1","1818","3",331,0,1
"34234","Male","DisgustMaleWhite3","5","Disgust","White","15","3841","5",331,0,1
